company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,delay_minutes,difficulty_score,difficulty_quartile,transfer_bags,ssr_count,load_factor,ground_time_ratio
OO,5737,2025-08-14,ORD,OMA,14.0,24.50183667356925,Q3 (Hard),26,13,40.78947368421053,4.294117647058823
G7,4571,2025-08-03,ORD,XNA,-2.0,6.825186079942294,Q1 (Easy),25,18,100.0,2.9310344827586206
UA,944,2025-08-02,ORD,FRA,-1.0,49.58230663251555,Q4 (Very Hard),184,131,94.9685534591195,10.548387096774194
UA,2100,2025-08-11,ORD,SLC,-5.0,29.60646170445951,Q3 (Hard),45,85,100.0,1.3333333333333333
UA,929,2025-08-08,ORD,LHR,43.0,38.43147816816177,Q4 (Very Hard),47,66,91.01796407185628,0.7931034482758621
OO,5999,2025-08-01,ORD,OKC,11.0,10.747087887736908,Q1 (Easy),30,9,87.14285714285714,2.7058823529411766
UA,708,2025-08-07,ORD,MCI,-6.0,31.01168676806981,Q3 (Hard),40,57,88.09523809523809,1.255813953488372
G7,4568,2025-08-05,ORD,SCE,-10.0,20.489108804511954,Q2 (Moderate),10,15,68.0,1.4827586206896552
UA,2370,2025-08-03,ORD,BOS,4.0,25.54542021663429,Q3 (Hard),26,81,100.0,1.4642857142857142
YX,3610,2025-08-10,ORD,YQB,-1.0,21.83360435663946,Q3 (Hard),19,19,72.36842105263158,1.5238095238095237
UA,1793,2025-08-11,ORD,MSP,-4.0,10.36630169660657,Q1 (Easy),13,38,100.0,1.744186046511628
OO,5821,2025-08-01,ORD,MKE,-5.0,9.931849766509583,Q1 (Easy),37,16,94.0,2.1379310344827585
UA,695,2025-08-05,ORD,SJU,28.0,43.075867155400445,Q4 (Very Hard),93,75,97.76536312849163,1.125
UA,1358,2025-08-08,ORD,RDU,-5.0,22.916224049474295,Q3 (Hard),28,20,53.96825396825397,51.04651162790697
UA,1815,2025-08-11,ORD,MSY,-2.0,21.716612155546006,Q3 (Hard),35,45,97.33333333333334,1.434782608695652
G7,4613,2025-08-11,ORD,STL,7.0,6.959955347599964,Q1 (Easy),35,13,100.0,2.4827586206896552
UA,912,2025-08-13,ORD,KEF,83.0,34.47590258411606,Q4 (Very Hard),154,76,97.72727272727273,2.0
UA,617,2025-08-01,ORD,CLT,4.0,36.392030192919485,Q4 (Very Hard),60,94,72.89156626506023,1.7647058823529411
UA,695,2025-08-06,ORD,SJU,114.0,31.656299790118364,Q4 (Very Hard),51,75,96.64804469273743,1.2678571428571428
UA,845,2025-08-08,ORD,GRU,114.0,50.83513983674561,Q4 (Very Hard),305,212,98.42767295597484,2.3225806451612905
UA,1980,2025-08-08,ORD,LGA,-8.0,11.404284496447506,Q1 (Easy),12,25,90.96385542168674,9.176470588235293
OO,5290,2025-08-13,ORD,BOI,-1.0,8.58872080027799,Q1 (Easy),26,18,92.85714285714286,2.3823529411764706
G7,4519,2025-08-14,ORD,SCE,35.0,9.352609190839283,Q1 (Easy),44,18,100.0,2.586206896551724
UA,2653,2025-08-13,ORD,RDU,-6.0,22.58940534610176,Q3 (Hard),66,49,97.20670391061452,11.910714285714286
UA,695,2025-08-11,ORD,SJU,-4.0,35.081353399988146,Q4 (Very Hard),47,75,67.59776536312849,1.6607142857142858
G7,4425,2025-08-08,ORD,GRR,-2.0,10.352609190839283,Q1 (Easy),44,18,100.0,3.6551724137931036
UA,1580,2025-08-10,ORD,YVR,82.0,39.15356985814968,Q4 (Very Hard),63,63,89.94413407821229,0.9285714285714286
UA,2008,2025-08-15,ORD,MCO,-7.0,41.32774884754571,Q4 (Very Hard),56,74,87.6068376068376,1.2272727272727273
UA,2200,2025-08-09,ORD,SEA,16.0,35.228197340906995,Q4 (Very Hard),69,80,96.3855421686747,1.2352941176470589
UA,1377,2025-08-05,ORD,MYR,-6.0,18.84300449462229,Q2 (Moderate),10,69,97.61904761904762,2.5813953488372094
YX,3635,2025-08-13,ORD,MSN,-9.0,9.63422636930264,Q1 (Easy),39,18,95.71428571428572,4.882352941176471
OO,5425,2025-08-06,ORD,STL,-6.0,8.861482650943774,Q1 (Easy),23,21,94.0,2.413793103448276
UA,1044,2025-08-13,ORD,LAX,-3.0,32.633494496416866,Q4 (Very Hard),93,74,88.46153846153845,14.909090909090908
G7,4529,2025-08-12,ORD,SGF,-7.0,13.691960350687765,Q1 (Easy),30,19,90.0,1.7241379310344827
UA,1776,2025-08-14,ORD,PHL,-4.0,21.99472458864556,Q3 (Hard),47,41,100.0,1.4705882352941178
UA,2251,2025-08-13,ORD,PIT,20.0,22.96409026600358,Q3 (Hard),74,28,100.0,1.4651162790697674
OO,5260,2025-08-04,ORD,FSD,4.0,4.893951680855245,Q1 (Easy),20,12,100.0,2.3448275862068964
UA,2635,2025-08-09,ORD,CLT,35.0,34.560786011970286,Q4 (Very Hard),65,56,95.23809523809523,1.186046511627907
OO,4645,2025-08-01,ORD,FWA,0.0,10.83543356463518,Q1 (Easy),30,23,92.0,3.0344827586206895
OO,5136,2025-08-03,ORD,DEC,0.0,30.381093565086125,Q3 (Hard),13,17,18.0,26.862068965517242
OO,5121,2025-08-01,ORD,FOD,-11.0,31.74332931604591,Q4 (Very Hard),3,19,18.0,1.793103448275862
OO,5136,2025-08-10,ORD,DEC,-3.0,33.376532792222115,Q4 (Very Hard),3,17,12.0,1.793103448275862
OO,5121,2025-08-04,ORD,FOD,-6.0,31.559747780212188,Q4 (Very Hard),2,19,10.0,23.448275862068964
OO,5136,2025-08-05,ORD,DEC,-11.0,32.250503176184964,Q4 (Very Hard),4,17,16.0,1.793103448275862
OO,5121,2025-08-10,ORD,FOD,14.0,46.4053493698488,Q4 (Very Hard),3,19,12.0,0.41379310344827586
OO,5121,2025-08-08,ORD,FOD,-5.0,30.54825093505312,Q3 (Hard),8,19,16.0,2.9310344827586206
OO,5652,2025-08-08,ORD,GEG,-1.0,20.67213929929064,Q2 (Moderate),14,33,86.8421052631579,1.2647058823529411
UA,1859,2025-08-04,ORD,SNA,5.0,17.931218209817107,Q2 (Moderate),15,50,100.0,1.5116279069767442
UA,2653,2025-08-04,ORD,RDU,-3.0,20.937187800117407,Q2 (Moderate),18,49,98.32402234636871,1.2321428571428572
UA,1495,2025-08-02,ORD,TVC,25.0,43.2690449491952,Q4 (Very Hard),105,68,98.32402234636871,1.2142857142857142
OO,5375,2025-08-01,ORD,GRB,-4.0,12.98897673611207,Q1 (Easy),30,19,100.0,1.5517241379310345
UA,2004,2025-08-05,ORD,SYR,28.0,28.26035844692008,Q3 (Hard),58,49,92.0,1.3695652173913044
UA,1612,2025-08-02,ORD,MEM,-3.0,39.50558854650851,Q4 (Very Hard),119,92,100.0,1.5116279069767442
UA,2333,2025-08-01,ORD,BWI,-3.0,22.15840857398471,Q3 (Hard),53,78,100.0,3.4285714285714284
UA,2189,2025-08-10,ORD,LGA,-2.0,21.329715388518668,Q2 (Moderate),12,62,100.0,1.392156862745098
UA,276,2025-08-11,ORD,IAD,3.0,35.437258341366004,Q4 (Very Hard),72,48,99.5,1.1612903225806452
UA,1823,2025-08-11,ORD,IAH,-4.0,16.457337437130416,Q2 (Moderate),6,89,99.5,6.951612903225806
OO,5138,2025-08-12,ORD,MGW,-9.0,25.872411871874707,Q3 (Hard),18,9,32.0,12.172413793103448
OO,5292,2025-08-06,ORD,MTY,-9.0,13.69024211317823,Q1 (Easy),8,48,86.8421052631579,17.642857142857142
OO,5380,2025-08-05,ORD,MSY,-9.0,15.514947877283278,Q2 (Moderate),22,21,78.94736842105263,19.029411764705884
UA,2657,2025-08-07,ORD,IAH,33.0,27.305345988239775,Q3 (Hard),60,88,100.0,1.6785714285714286
YX,3525,2025-08-07,ORD,YYZ,0.0,14.33190882224207,Q2 (Moderate),21,23,100.0,1.380952380952381
G7,4491,2025-08-14,ORD,CAE,118.0,6.243345088410466,Q1 (Easy),13,20,96.0,2.7586206896551726
G7,4590,2025-08-04,ORD,MDT,-7.0,14.782143635222681,Q2 (Moderate),20,26,86.0,1.7241379310344827
YX,3655,2025-08-15,ORD,PIT,-5.0,19.099706992672868,Q2 (Moderate),28,26,88.1578947368421,1.5
UA,288,2025-08-03,ORD,SNN,6.0,32.59488733950447,Q4 (Very Hard),90,64,86.93181818181817,2.8266666666666667
YX,3654,2025-08-11,ORD,STL,-4.0,9.197265496227734,Q1 (Easy),34,20,100.0,1.9411764705882353
UA,503,2025-08-14,ORD,DEN,10.0,30.055494840347478,Q3 (Hard),48,108,94.44444444444444,1.7878787878787878
OO,5565,2025-08-08,ORD,CHO,106.0,16.581709947101302,Q2 (Moderate),19,19,90.0,1.4137931034482758
OO,5219,2025-08-11,ORD,TYS,-7.0,11.788975977658176,Q1 (Easy),20,25,90.0,1.8235294117647058
OO,5536,2025-08-04,ORD,SAT,5.0,23.239761281292502,Q3 (Hard),23,13,98.68421052631578,0.5882352941176471
OO,5534,2025-08-13,ORD,OMA,0.0,14.64909530680592,Q2 (Moderate),54,23,98.68421052631578,2.0588235294117645
OO,4718,2025-08-03,ORD,DAY,1.0,12.120518501679033,Q1 (Easy),52,22,100.0,2.586206896551724
G7,4571,2025-08-06,ORD,XNA,8.0,13.954562748983834,Q2 (Moderate),13,18,72.0,2.2413793103448274
OO,5565,2025-08-03,ORD,CHO,-1.0,9.24262689504568,Q1 (Easy),25,19,96.0,4.344827586206897
OO,5230,2025-08-08,ORD,CRW,16.0,16.413487514559318,Q2 (Moderate),23,37,96.0,1.5517241379310345
OO,5020,2025-08-10,ORD,FOD,-8.0,28.878092546931143,Q3 (Hard),19,26,57.99999999999999,1.3793103448275863
OO,5320,2025-08-13,ORD,MKE,-1.0,15.871983323266376,Q2 (Moderate),16,14,70.0,1.8620689655172413
UA,980,2025-08-13,ORD,DUB,25.0,28.546808676680758,Q3 (Hard),120,47,100.0,10.433333333333334
UA,2385,2025-08-07,ORD,MSO,-11.0,21.4745390114035,Q2 (Moderate),64,42,94.57831325301204,18.705882352941178
OO,5841,2025-08-04,ORD,MEM,22.0,13.090623777715749,Q1 (Easy),27,34,100.0,1.6764705882352942
UA,2414,2025-08-07,ORD,BNA,0.0,15.273152925506228,Q2 (Moderate),32,31,86.74698795180723,8.710526315789474
UA,2323,2025-08-13,ORD,MCO,-6.0,23.77884507720865,Q3 (Hard),41,55,100.0,8.96774193548387
UA,265,2025-08-04,ORD,YYZ,8.0,24.005778156564165,Q3 (Hard),15,88,98.4126984126984,1.3076923076923077
UA,2361,2025-08-14,ORD,LAX,21.0,27.108754841071907,Q3 (Hard),21,46,52.13675213675214,6.909090909090909
G7,4542,2025-08-08,ORD,LIT,-4.0,14.38353065783266,Q2 (Moderate),30,21,80.0,2.9310344827586206
OO,5836,2025-08-08,ORD,TYS,-8.0,7.947977742181886,Q1 (Easy),19,17,98.0,1.9310344827586208
UA,2243,2025-08-15,ORD,RIC,13.0,27.700085509618006,Q3 (Hard),67,69,89.33333333333333,1.8695652173913044
OO,5353,2025-08-04,ORD,GRR,-11.0,8.825699752435668,Q1 (Easy),16,17,88.0,3.1724137931034484
OO,5292,2025-08-07,ORD,MTY,-7.0,12.192842574001634,Q1 (Easy),12,48,93.42105263157895,86.42857142857143
UA,1239,2025-08-02,ORD,ROC,-2.0,29.622223913127087,Q3 (Hard),79,75,98.0,2.4565217391304346
UA,1599,2025-08-03,ORD,DEN,0.0,35.83717923441386,Q4 (Very Hard),93,93,97.25274725274726,2.0
OO,5795,2025-08-14,ORD,TUL,-8.0,20.607651944976304,Q2 (Moderate),53,27,92.10526315789474,1.6176470588235294
G7,4476,2025-08-11,ORD,CAE,33.0,8.688436504475309,Q1 (Easy),25,20,94.0,3.4827586206896552
OO,5020,2025-08-12,ORD,FOD,-7.0,38.34569242459882,Q4 (Very Hard),10,26,22.0,1.3793103448275863
UA,1041,2025-08-06,ORD,GRR,2.0,29.086639419289025,Q3 (Hard),63,38,89.68253968253968,1.3255813953488371
G7,4563,2025-08-08,ORD,FSD,-5.0,7.9820912245867195,Q1 (Easy),18,27,96.0,2.5517241379310347
UA,468,2025-08-05,ORD,IAH,1.0,31.028681125903923,Q3 (Hard),10,114,100.0,1.2580645161290323
UA,2148,2025-08-05,ORD,SAT,2.0,30.50793673846376,Q3 (Hard),56,46,87.33333333333333,1.3043478260869565
UA,1492,2025-08-10,ORD,CMH,27.0,35.756005864185326,Q4 (Very Hard),59,100,79.51807228915662,1.5686274509803921
OO,5490,2025-08-09,ORD,YYZ,26.0,8.061697297992698,Q1 (Easy),16,12,87.14285714285714,15.214285714285714
OO,5395,2025-08-11,ORD,GSO,1.0,9.951604114779945,Q1 (Easy),16,36,92.85714285714286,3.411764705882353
OO,5398,2025-08-04,ORD,IND,-1.0,8.135321202086075,Q1 (Easy),40,16,100.0,2.1538461538461537
OO,4748,2025-08-03,ORD,ATW,7.0,12.407523249359471,Q1 (Easy),18,20,78.0,3.0689655172413794
UA,1658,2025-08-12,ORD,EWR,8.0,19.065711895594283,Q2 (Moderate),8,37,62.01117318435754,9.0
OO,5353,2025-08-11,ORD,GRR,-7.0,9.961994347773729,Q1 (Easy),30,17,90.0,26.482758620689655
G7,4474,2025-08-15,ORD,AVL,193.0,13.56677552183026,Q1 (Easy),13,14,86.0,1.6551724137931034
UA,1077,2025-08-06,ORD,DCA,-11.0,26.149310325084528,Q3 (Hard),11,6,26.506024096385545,10.411764705882353
UA,1612,2025-08-13,ORD,MEM,-7.0,35.16710839950304,Q4 (Very Hard),29,92,43.65079365079365,2.441860465116279
OO,5841,2025-08-01,ORD,MEM,-1.0,11.536881004010526,Q1 (Easy),27,34,94.28571428571428,5.029411764705882
OO,4636,2025-08-01,ORD,SBN,21.0,15.99907740400987,Q2 (Moderate),32,43,94.0,1.7586206896551724
UA,1077,2025-08-08,ORD,DCA,-6.0,26.582231129611518,Q3 (Hard),4,6,22.89156626506024,7.254901960784314
UA,1580,2025-08-05,ORD,YVR,9.0,34.13984805950665,Q4 (Very Hard),71,63,91.56626506024097,1.3846153846153846
OO,5253,2025-08-02,ORD,FCA,99.0,13.576278599088218,Q1 (Easy),42,24,94.73684210526315,2.2058823529411766
UA,2628,2025-08-11,ORD,BNA,-1.0,28.070105788203353,Q3 (Hard),40,49,54.18994413407822,2.8035714285714284
UA,764,2025-08-14,ORD,YYC,-1.0,17.311386335546487,Q2 (Moderate),54,34,92.06349206349206,26.846153846153847
OO,5108,2025-08-08,ORD,SLN,-2.0,16.791700654214132,Q2 (Moderate),18,33,70.0,67.58620689655173
G7,4546,2025-08-15,ORD,AVP,-7.0,10.195610364614366,Q1 (Easy),26,18,92.0,3.2758620689655173
OO,5382,2025-08-03,ORD,FWA,-4.0,14.598498938568225,Q2 (Moderate),27,21,80.0,2.7241379310344827
OO,5646,2025-08-13,ORD,ATW,-6.0,9.38632284058726,Q1 (Easy),33,16,98.0,4.517241379310345
OO,5344,2025-08-06,ORD,MBS,-5.0,19.783768136909213,Q2 (Moderate),23,42,68.0,3.6551724137931036
UA,1779,2025-08-08,ORD,BOS,-4.0,42.73271561053021,Q4 (Very Hard),23,46,27.932960893854748,1.2321428571428572
G7,4491,2025-08-11,ORD,CAE,-8.0,7.795304711914008,Q1 (Easy),34,20,100.0,2.7586206896551726
UA,2369,2025-08-06,ORD,AUS,-4.0,35.72797356831667,Q4 (Very Hard),30,63,68.71508379888269,1.1071428571428572
G7,4426,2025-08-13,ORD,BUF,-4.0,11.524643256020026,Q1 (Easy),26,19,100.0,1.6206896551724137
UA,1030,2025-08-11,ORD,ABQ,14.0,21.10235577967096,Q2 (Moderate),46,43,85.71428571428571,1.8372093023255813
UA,1848,2025-08-14,ORD,ATL,-1.0,24.355388168273556,Q3 (Hard),22,78,97.61904761904762,1.5116279069767442
UA,587,2025-08-14,ORD,YUL,19.0,29.439785706783628,Q3 (Hard),42,68,98.79518072289156,1.123076923076923
UA,1100,2025-08-07,ORD,PDX,20.0,21.095056135177664,Q2 (Moderate),36,36,100.0,1.6470588235294117
OO,5314,2025-08-10,ORD,LNK,48.0,16.64008953204834,Q2 (Moderate),32,30,90.0,1.6896551724137931
G7,4390,2025-08-15,ORD,CHA,88.0,11.538854510804459,Q1 (Easy),13,16,82.0,1.8620689655172413
YX,3409,2025-08-04,ORD,YOW,7.0,27.645862244857643,Q3 (Hard),88,29,100.0,1.1904761904761905
UA,1778,2025-08-02,ORD,OMA,0.0,37.39948546360512,Q4 (Very Hard),55,94,95.23809523809523,1.0
OO,5099,2025-08-04,ORD,CIU,29.0,12.527150416401772,Q1 (Easy),23,22,84.0,2.413793103448276
UA,2323,2025-08-04,ORD,MCO,-5.0,21.396611750869344,Q2 (Moderate),23,55,100.0,1.3870967741935485
UA,265,2025-08-10,ORD,YYZ,13.0,25.56632667003866,Q3 (Hard),22,88,96.82539682539682,1.3076923076923077
UA,1044,2025-08-11,ORD,LAX,7.0,22.896160549581968,Q3 (Hard),55,74,100.0,7.363636363636363
UA,1044,2025-08-12,ORD,LAX,-5.0,32.042659799199185,Q4 (Very Hard),93,74,87.17948717948718,7.363636363636363
G7,4552,2025-08-09,ORD,DAY,6.0,13.240909800472222,Q1 (Easy),37,19,86.0,2.4827586206896552
G7,4474,2025-08-04,ORD,AVL,-3.0,12.641442653223029,Q1 (Easy),24,14,92.0,1.6551724137931034
UA,1297,2025-08-09,ORD,DFW,0.0,32.470861951144684,Q4 (Very Hard),45,85,89.33333333333333,1.4565217391304348
UA,2106,2025-08-15,ORD,SFO,1.0,37.12553404518842,Q4 (Very Hard),55,56,69.0,1.2903225806451613
UA,2011,2025-08-07,ORD,YVR,-2.0,37.65754027772539,Q4 (Very Hard),52,87,92.66666666666666,1.1166666666666667
UA,1834,2025-08-06,ORD,TPA,83.0,40.44957940660379,Q4 (Very Hard),16,97,91.06145251396647,0.5892857142857143
UA,2172,2025-08-06,ORD,FAI,3.0,39.81366212839669,Q4 (Very Hard),123,99,93.97590361445783,1.607843137254902
OO,5930,2025-08-15,ORD,FAR,-10.0,10.301403483871926,Q1 (Easy),20,23,90.0,3.103448275862069
OO,5930,2025-08-13,ORD,FAR,14.0,22.73960174764159,Q3 (Hard),43,23,100.0,1.0
UA,378,2025-08-11,ORD,LAX,5.0,25.477519063227057,Q3 (Hard),35,59,100.0,1.3035714285714286
YX,3690,2025-08-10,ORD,IND,-5.0,23.872568642474096,Q3 (Hard),33,19,67.14285714285714,1.5294117647058822
G7,4559,2025-08-12,ORD,SDF,-14.0,5.447610904324219,Q1 (Easy),19,17,100.0,2.310344827586207
UA,1594,2025-08-06,ORD,ABQ,-2.0,22.353010315489904,Q3 (Hard),40,77,89.68253968253968,2.2093023255813953
UA,1146,2025-08-15,ORD,MBJ,4.0,41.070726948445014,Q4 (Very Hard),105,33,73.49397590361446,1.123076923076923
UA,2389,2025-08-12,ORD,RSW,-3.0,36.813116300856244,Q4 (Very Hard),23,138,65.36312849162012,2.4642857142857144
YX,3654,2025-08-03,ORD,STL,-7.0,16.51369897492923,Q2 (Moderate),59,20,94.73684210526315,1.7647058823529411
OO,5337,2025-08-07,ORD,ROA,4.0,19.209338754993897,Q2 (Moderate),30,25,86.8421052631579,1.6176470588235294
UA,2430,2025-08-13,ORD,BNA,-4.0,30.175018871226488,Q3 (Hard),20,46,52.40963855421686,1.5490196078431373
UA,445,2025-08-11,ORD,ANC,0.0,52.42922128574534,Q4 (Very Hard),123,86,70.39106145251397,1.2142857142857142
UA,293,2025-08-04,ORD,LGA,-6.0,21.543671600389665,Q2 (Moderate),9,42,98.79518072289156,1.1176470588235294
YX,3402,2025-08-04,ORD,YOW,-4.0,23.60682766922889,Q3 (Hard),32,27,92.10526315789474,1.0714285714285714
G7,4194,2025-08-04,ORD,DAY,39.0,10.419831969463822,Q1 (Easy),25,12,84.0,5.0
UA,1848,2025-08-13,ORD,ATL,-6.0,25.6043651728747,Q3 (Hard),38,78,96.03174603174604,1.5116279069767442
OO,4739,2025-08-09,ORD,GRB,1.0,12.521992587243425,Q1 (Easy),21,31,86.0,2.0689655172413794
OO,5729,2025-08-06,ORD,FNT,-6.0,19.049220658528363,Q2 (Moderate),37,76,94.0,3.206896551724138
G7,4585,2025-08-07,ORD,DAY,-7.0,10.548836053889278,Q1 (Easy),17,26,86.0,2.1724137931034484
UA,1641,2025-08-07,ORD,IND,6.0,27.133606949316103,Q3 (Hard),18,41,48.41269841269841,1.813953488372093
OO,5362,2025-08-12,ORD,MKE,10.0,21.01084061687771,Q2 (Moderate),30,32,62.0,15.310344827586206
OO,5118,2025-08-01,ORD,PLN,-6.0,17.077994351836406,Q2 (Moderate),18,43,78.0,1.9655172413793103
OO,5292,2025-08-15,ORD,MTY,9.0,13.173706074290159,Q1 (Easy),14,48,88.1578947368421,27.904761904761905
OO,5125,2025-08-13,ORD,CMX,-8.0,19.41191450840874,Q2 (Moderate),39,26,92.0,1.4827586206896552
UA,2147,2025-08-03,ORD,ALB,35.0,16.883214443674234,Q2 (Moderate),53,40,91.26984126984127,1.9767441860465116
UA,1347,2025-08-11,ORD,FLL,-5.0,22.30873832087525,Q3 (Hard),29,77,100.0,1.7142857142857142
UA,944,2025-08-04,ORD,FRA,18.0,49.077316806941724,Q4 (Very Hard),134,131,78.30188679245283,8.838709677419354
UA,1933,2025-08-06,ORD,LAS,1.0,32.593342868588444,Q4 (Very Hard),54,40,81.32530120481928,1.0392156862745099
UA,739,2025-08-14,ORD,BZN,16.0,30.988497191126736,Q3 (Hard),51,59,82.66666666666667,1.391304347826087
UA,752,2025-08-10,ORD,DCA,15.0,15.7098035090815,Q2 (Moderate),31,51,100.0,3.9782608695652173
UA,764,2025-08-02,ORD,YYC,3.0,31.6536464085437,Q4 (Very Hard),55,34,97.61904761904762,1.0961538461538463
UA,912,2025-08-10,ORD,KEF,5.0,36.330456558122144,Q4 (Very Hard),142,76,91.47727272727273,2.0
OO,5124,2025-08-04,ORD,EAU,-2.0,10.60155433455868,Q1 (Easy),32,19,94.0,2.1724137931034484
OO,5607,2025-08-09,ORD,TUS,12.0,12.580988063214807,Q1 (Easy),31,41,92.85714285714286,2.9705882352941178
UA,275,2025-08-15,ORD,RAP,-9.0,28.094225409479478,Q3 (Hard),65,47,92.0,1.391304347826087
UA,2182,2025-08-02,ORD,PHL,-7.0,24.62343975228793,Q3 (Hard),26,108,98.0,2.0869565217391304
UA,1361,2025-08-08,ORD,STL,55.0,37.5947684230545,Q4 (Very Hard),123,48,99.3975903614458,1.5789473684210527
G7,4507,2025-08-02,ORD,CHA,3.0,12.630436801378298,Q1 (Easy),23,18,84.0,2.7241379310344827
UA,1975,2025-08-01,ORD,ATL,-5.0,15.877659752562707,Q2 (Moderate),42,51,99.4413407821229,16.732142857142858
UA,2243,2025-08-10,ORD,RIC,24.0,23.22293506873362,Q3 (Hard),42,69,94.66666666666667,1.6304347826086956
G7,4613,2025-08-08,ORD,STL,17.0,5.9381935231399865,Q1 (Easy),26,13,100.0,5.344827586206897
UA,1006,2025-08-01,ORD,LGA,11.0,29.671186455593702,Q3 (Hard),31,85,99.3975903614458,1.2549019607843137
UA,2661,2025-08-12,ORD,LGA,-10.0,23.247067739033195,Q3 (Hard),3,31,80.12048192771084,1.2352941176470589
UA,576,2025-08-06,ORD,LAX,-1.0,43.95117879133794,Q4 (Very Hard),81,102,91.5,1.1612903225806452
UA,920,2025-08-11,ORD,LHR,1.0,26.394781971249564,Q3 (Hard),30,60,83.8323353293413,1.6206896551724137
UA,604,2025-08-03,ORD,BNA,0.0,9.877260549411085,Q1 (Easy),26,3,85.33333333333334,23.565217391304348
YX,3668,2025-08-04,ORD,IND,-3.0,15.63057966415421,Q2 (Moderate),33,10,98.68421052631578,1.2820512820512822
UA,2440,2025-08-01,ORD,LAS,9.0,34.420275720865426,Q4 (Very Hard),40,92,100.0,1.046875
UA,1413,2025-08-06,ORD,LGA,-6.0,22.76205869307559,Q3 (Hard),6,52,70.48192771084338,1.6862745098039216
UA,2628,2025-08-06,ORD,BNA,155.0,34.829668122573906,Q4 (Very Hard),36,49,49.2063492063492,1.5116279069767442
G7,4188,2025-08-11,ORD,GSO,5.0,7.428432001117745,Q1 (Easy),19,22,96.0,2.7586206896551726
UA,1485,2025-08-03,ORD,SEA,25.0,34.31941395421436,Q4 (Very Hard),43,78,100.0,0.44642857142857145
UA,1830,2025-08-06,ORD,DSM,5.0,34.79705682656839,Q4 (Very Hard),80,70,93.33333333333333,1.2608695652173914
OO,5021,2025-08-14,ORD,SUX,17.0,10.5976283712585,Q1 (Easy),9,28,84.0,4.379310344827586
UA,1082,2025-08-09,ORD,PIT,4.0,45.79332770768853,Q4 (Very Hard),101,108,96.0,1.2608695652173914
UA,2005,2025-08-05,ORD,TYS,-3.0,36.83526356343973,Q4 (Very Hard),42,54,43.97590361445783,1.6666666666666667
UA,938,2025-08-07,ORD,LHR,45.0,27.35608572057177,Q3 (Hard),92,61,94.61077844311377,4.137931034482759
G7,4416,2025-08-15,ORD,STL,78.0,11.030709269670895,Q1 (Easy),36,29,100.0,2.0689655172413794
YX,3440,2025-08-06,ORD,YYZ,-13.0,6.885660284078179,Q1 (Easy),17,24,98.68421052631578,12.833333333333334
OO,5526,2025-08-11,ORD,ATW,-3.0,7.733313002396561,Q1 (Easy),25,20,100.0,1.896551724137931
OO,5121,2025-08-11,ORD,FOD,-13.0,27.72996054616963,Q3 (Hard),2,19,22.0,2.9310344827586206
G7,4554,2025-08-01,ORD,GRB,-1.0,10.103307152303536,Q1 (Easy),29,23,98.0,2.4482758620689653
UA,1082,2025-08-03,ORD,PIT,10.0,33.562321251071204,Q4 (Very Hard),55,108,98.0,1.2608695652173914
OO,5472,2025-08-10,ORD,MDT,-2.0,13.163986394055932,Q1 (Easy),21,6,74.0,2.4827586206896552
OO,5051,2025-08-15,ORD,LAF,-2.0,18.553397815041407,Q2 (Moderate),38,6,62.0,2.4827586206896552
OO,5810,2025-08-14,ORD,PIA,3.0,13.222993011710276,Q1 (Easy),39,26,88.0,3.4482758620689653
OO,5624,2025-08-01,ORD,LEX,7.0,20.319218708176216,Q2 (Moderate),59,25,85.52631578947368,1.911764705882353
UA,721,2025-08-15,ORD,BOS,-1.0,21.764311645992557,Q3 (Hard),23,45,93.85474860335195,1.4285714285714286
UA,2862,2025-08-12,ORD,IAD,-7.0,40.559865536296364,Q4 (Very Hard),42,82,70.39106145251397,1.1964285714285714
UA,2414,2025-08-02,ORD,BNA,84.0,16.696465666883864,Q2 (Moderate),51,31,96.82539682539682,1.697674418604651
OO,5847,2025-08-05,ORD,DSM,-1.0,14.769344566556228,Q2 (Moderate),69,25,100.0,2.6470588235294117
UA,307,2025-08-11,ORD,COS,-9.0,25.70404290390635,Q3 (Hard),52,68,100.0,1.5116279069767442
OO,4645,2025-08-10,ORD,FWA,-4.0,10.1289012584832,Q1 (Easy),36,23,96.0,9.827586206896552
UA,1398,2025-08-07,ORD,ATL,6.0,35.78439344916205,Q4 (Very Hard),53,96,84.93975903614458,1.4705882352941178
UA,1811,2025-08-14,ORD,MSP,-2.0,46.533928578890716,Q4 (Very Hard),102,151,98.79518072289156,1.35
UA,2677,2025-08-08,ORD,IAD,-1.0,26.271057387562497,Q3 (Hard),53,104,95.45454545454545,2.0163934426229506
UA,938,2025-08-09,ORD,LHR,-6.0,30.574683752960063,Q3 (Hard),40,61,70.05988023952095,1.6896551724137931
UA,1778,2025-08-12,ORD,OMA,7.0,31.70080252238546,Q4 (Very Hard),62,94,74.09638554216868,3.0350877192982457
YX,3468,2025-08-12,ORD,BGR,-9.0,23.14255909505257,Q3 (Hard),20,23,75.0,1.3823529411764706
UA,660,2025-08-04,ORD,SAN,-7.0,20.62493540911466,Q2 (Moderate),17,55,100.0,1.403225806451613
UA,972,2025-08-10,ORD,BRU,62.0,57.51987153753512,Q4 (Very Hard),247,181,82.70440251572327,2.6451612903225805
